question,answer,morphology,syntax,semantics,pragmatics
dónde se quedará,rentamos un cuarto ,0.0,0.0,0.0,0.0
dónde se quedará,por ahi ,1.0,0.0,0.0,1.0
dónde se quedará,mi estancia es muy grande,0.0,0.0,0.0,1.0
dónde se quedará,no sabría decirle,0.0,0.0,0.0,1.0
dónde se quedará,bajo un techo,0.0,0.0,0.0,1.0
dónde se quedará,yo me quedaré en la calle,0.0,0.0,0.0,0.0
dónde se quedará,en bogota,1.0,0.0,0.0,1.0
dónde se quedará,pues colombia esta en sudamérica ,1.0,0.0,0.0,1.0
dónde se quedará,voy a pasar ahora,0.0,0.0,0.0,1.0
dónde se quedará,por aqui,1.0,0.0,0.0,1.0
dónde se quedará,voy a alquilar un cuarto pronto,0.0,0.0,0.0,0.0
dónde se quedará,en un hotel y mi familia,0.0,1.0,0.0,0.0
dónde se quedará,en casa de mi familia,0.0,0.0,0.0,0.0
dónde se quedará,en colombia claro,0.0,0.0,0.0,1.0
dónde se quedará,y eso que le importa,1.0,0.0,0.0,1.0
dónde se quedará,en cali,1.0,0.0,0.0,1.0
dónde se quedará,en la cama,0.0,0.0,0.0,1.0
dónde se quedará,en un lugar,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,con mi familia,0.0,0.0,0.0,0.0
dónde se quedará,con algun pariente,0.0,0.0,0.0,0.0
dónde se quedará,comenzaré a buscar en cuanto salga de aquí,0.0,0.0,0.0,1.0
dónde se quedará,en algún lugar,0.0,0.0,0.0,1.0
dónde se quedará,en bógata barranquilla y cartagena,1.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en barranquilla y cartagena,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,en la casa de los conocidos de mi novia,0.0,0.0,0.0,0.0
dónde se quedará,con mi familia,0.0,0.0,0.0,0.0
dónde se quedará,todavia no se,1.0,0.0,0.0,1.0
dónde se quedará,cuando salga de aquí ire a averiguarlo,1.0,0.0,0.0,1.0
dónde se quedará,aun no se donde me alojare,1.0,0.0,0.0,1.0
dónde se quedará,mi voy a quedar de coche,1.0,1.0,0.0,1.0
dónde se quedará,en casa de mi prima,0.0,0.0,0.0,0.0
dónde se quedará,donde me agarre la noche ,0.0,0.0,0.0,1.0
dónde se quedará,comeré en un restaurante anoche,0.0,0.0,0.0,1.0
dónde se quedará,la casa de mi tia ,1.0,0.0,0.0,0.0
dónde se quedará,no se toda via,1.0,0.0,0.0,1.0
dónde se quedará,voy a estar lejos de colombia eventualmente porque viajare por todo el continente,1.0,0.0,0.0,1.0
dónde se quedará,no vivo aqui,1.0,0.0,0.0,1.0
dónde se quedará,hotel,0.0,0.0,0.0,0.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,me quedaré en el país ,0.0,0.0,0.0,1.0
dónde se quedará,por alli ,1.0,0.0,0.0,1.0
dónde se quedará,voy a acampar en la via publica,1.0,0.0,0.0,1.0
dónde se quedará,con pablo escobar,0.0,0.0,0.0,1.0
dónde se quedará,no se,1.0,0.0,0.0,1.0
dónde se quedará,quiero visitar a mi familia,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,yo pienso que colombia necesita un presidente nuevo ,0.0,0.0,0.0,1.0
dónde se quedará,en bogotá ,0.0,0.0,0.0,1.0
dónde se quedará,en la estancia 123,0.0,0.0,0.0,0.0
dónde se quedará,donde se pueda,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré en el trabajo con mi equipo,0.0,0.0,0.0,1.0
dónde se quedará,voy a ir a la taqueria,0.0,0.0,0.0,1.0
dónde se quedará,no me pienso quedar a vivir,0.0,0.0,0.0,1.0
dónde se quedará,yo quería ir a argentina,0.0,0.0,0.0,1.0
dónde se quedará,trabajando,0.0,0.0,0.0,1.0
dónde se quedará,yo no me quedaré para siempre en colombia,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré por 2 semanas,0.0,0.0,0.0,1.0
dónde se quedará,espero que no siempre sea de pie,0.0,0.0,0.0,1.0
dónde se quedará,en el aeropuerto,0.0,0.0,0.0,1.0
dónde se quedará,buscaré hospedaje después ,0.0,0.0,0.0,1.0
dónde se quedará,en la ciudad,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,supongo que en un hotel no lo pensé bien,0.0,0.0,0.0,0.0
dónde se quedará,en varios lugares ,0.0,0.0,0.0,1.0
dónde se quedará,sí la ciudad me queda bien ,0.0,0.0,0.0,1.0
dónde se quedará,no lo sé ,0.0,0.0,0.0,1.0
dónde se quedará,en barranquilla,0.0,0.0,0.0,1.0
dónde se quedará,aun no lo se,1.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,no lo sé donde se vaya presentando la oportunidad,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,el hospedaje no es bueno ,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en la cama,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,en una casa dentro de una habitación,0.0,0.0,0.0,0.0
dónde se quedará,estaré alrededor,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,1.0
dónde se quedará,en un cruce peatonal ,0.0,0.0,0.0,1.0
dónde se quedará,en una habitacion,1.0,0.0,0.0,1.0
dónde se quedará,barranquilla y cartagena ,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,una moto y 2 coches,0.0,0.0,0.0,1.0
dónde se quedará,en medellín,0.0,0.0,0.0,1.0
dónde se quedará,con mi familia ,0.0,0.0,0.0,0.0
dónde se quedará,todavia no se,1.0,0.0,0.0,1.0
dónde se quedará,por ahí en una casa,0.0,0.0,0.0,1.0
dónde se quedará,me la pasaré en el trabajo la mayoría del tiempo,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré en cualquier silla,0.0,0.0,0.0,1.0
dónde se quedará,en sudamérica,0.0,0.0,0.0,1.0
dónde se quedará,a veces en cartagena a veces en barranquilla ,0.0,0.0,0.0,1.0
dónde se quedará,en donde sea,0.0,0.0,0.0,1.0
dónde se quedará, con mi familia,0.0,0.0,0.0,0.0
dónde se quedará,no lo sé todavia,0.0,0.0,0.0,1.0
dónde se quedará,por las calles vagando,0.0,0.0,0.0,1.0
dónde se quedará,no tengo un lugar para alojarme,0.0,0.0,0.0,1.0
dónde se quedará,mi estancia sería cerca de dos semanas,0.0,0.0,0.0,1.0
dónde se quedará,aun no tengo decidido ,1.0,1.0,0.0,1.0
dónde se quedará,no me encuentro estancado,0.0,0.0,0.0,1.0
dónde se quedará,en hotel ,0.0,0.0,0.0,0.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en casa de mi hermano,0.0,0.0,0.0,0.0
dónde se quedará,viajo desde los estados unidos,0.0,0.0,0.0,1.0
dónde se quedará,en bogotá,0.0,0.0,0.0,1.0
dónde se quedará,quedare en colombia,1.0,1.0,0.0,1.0
dónde se quedará,en una casa creó yo,0.0,0.0,0.0,0.0
dónde se quedará,ya estoy por salir del aeropuerto,0.0,0.0,0.0,1.0
dónde se quedará,nomas por ahi,1.0,0.0,0.0,1.0
dónde se quedará,cerca del centro,0.0,0.0,0.0,0.0
dónde se quedará,en casa,0.0,0.0,0.0,0.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,quedo por cinco semanas,1.0,0.0,0.0,1.0
dónde se quedará,ahi en el hotel cerca,1.0,1.0,0.0,1.0
dónde se quedará,en algún lugar de colombia,0.0,0.0,0.0,1.0
dónde se quedará,me voy a quedar aqui,1.0,0.0,0.0,1.0
dónde se quedará,el hotel a distancia que seleccionamos por nuestro grupo,1.0,0.0,0.0,0.0
dónde se quedará,en todas partes,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,en un hotel y luego con mi familia ,0.0,0.0,0.0,0.0
dónde se quedará,una casa,0.0,0.0,0.0,0.0
dónde se quedará,bajo un puente supongo,0.0,0.0,0.0,1.0
dónde se quedará,no estoy muy seguro,0.0,0.0,0.0,1.0
dónde se quedará,aún no se dónde me quedaré,1.0,0.0,0.0,1.0
dónde se quedará,por ahí,0.0,0.0,0.0,1.0
dónde se quedará,no sé ,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré en colombia,0.0,0.0,0.0,1.0
dónde se quedará,con mis compañeros instructores,0.0,0.0,0.0,0.0
dónde se quedará,en casa de mis familiares,0.0,0.0,0.0,0.0
dónde se quedará,que clima hay ahora,1.0,0.0,0.0,1.0
dónde se quedará,quiero visitar un hotel en barranquilla,0.0,0.0,0.0,1.0
dónde se quedará,en este momento estoy en el aeropuerto,0.0,0.0,0.0,1.0
dónde se quedará,en casa,0.0,0.0,0.0,0.0
dónde se quedará,un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en barranquilla,1.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,me estacione alla,1.0,0.0,0.0,1.0
dónde se quedará,casa de un familiar,0.0,0.0,0.0,0.0
dónde se quedará,en donde yo quiera,0.0,0.0,0.0,1.0
dónde se quedará,voy a ir a diferentes lugares no me quedaré en uno solo,0.0,0.0,0.0,1.0
dónde se quedará,en hotel,0.0,0.0,0.0,0.0
dónde se quedará,en el país,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,ya veré,0.0,0.0,0.0,1.0
dónde se quedará,en bogotá,1.0,0.0,0.0,1.0
dónde se quedará,donde esta durante su estancia  ,1.0,0.0,0.0,1.0
dónde se quedará,me he ido antes a bogotá y medellín ,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,me quedare en baranquilla y cartagena,1.0,0.0,0.0,1.0
dónde se quedará,me voy a barranquilla y cartagena,0.0,0.0,0.0,1.0
dónde se quedará,cerca de aquí,0.0,0.0,0.0,1.0
dónde se quedará,con alguin,1.0,0.0,0.0,1.0
dónde se quedará,con mi familia ,0.0,0.0,0.0,0.0
dónde se quedará,en cartagena,0.0,0.0,0.0,1.0
dónde se quedará,si verdad,1.0,0.0,0.0,1.0
dónde se quedará,no se todovias,1.0,0.0,0.0,1.0
dónde se quedará,mi suegra ni modo,0.0,0.0,0.0,1.0
dónde se quedará,huele feo afuera ,0.0,0.0,0.0,1.0
dónde se quedará,con la familia,0.0,0.0,0.0,0.0
dónde se quedará,vivo en los estados unidos,0.0,0.0,0.0,1.0
dónde se quedará,en bogota,1.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,no se por ahi,1.0,0.0,0.0,1.0
dónde se quedará,me quedo en casa de amigo,1.0,1.0,0.0,0.0
dónde se quedará,hay todo esta feo ,1.0,0.0,0.0,1.0
dónde se quedará,me voy pa un hotel será,1.0,0.0,0.0,1.0
dónde se quedará,una tía va a venir ,0.0,0.0,0.0,1.0
dónde se quedará,en colombia ,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,visitare lugares esquisitos ,1.0,0.0,0.0,1.0
dónde se quedará,barranquilla y cartagena,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,por ahi con unos compas,1.0,0.0,0.0,1.0
dónde se quedará,en bogotá ,0.0,0.0,0.0,1.0
dónde se quedará,en barranquilla y cartagena,1.0,0.0,0.0,1.0
dónde se quedará,en donde encuentre donde dormir,0.0,0.0,0.0,1.0
dónde se quedará,en las calles,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel o casa ,0.0,0.0,0.0,0.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en el monte ,0.0,0.0,0.0,1.0
dónde se quedará,no lo sé,0.0,0.0,0.0,1.0
dónde se quedará,en un lugar ,0.0,0.0,0.0,1.0
dónde se quedará,la capital de colombia es bogotá,0.0,0.0,0.0,1.0
dónde se quedará,en el pais,1.0,0.0,0.0,1.0
dónde se quedará,me quisiera quedar tranquilo después del viaje,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,1.0
dónde se quedará,estoy quedado en el viaje,0.0,1.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,no tengo estancia,0.0,0.0,0.0,1.0
dónde se quedará,en una casa ,0.0,0.0,0.0,0.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,donde no tengo cara,1.0,0.0,0.0,1.0
dónde se quedará,playa,0.0,0.0,0.0,1.0
dónde se quedará,con alguien,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en diversas ciudades,0.0,0.0,0.0,1.0
dónde se quedará,compré el boleto hace 2 días,0.0,0.0,0.0,1.0
dónde se quedará,me quedare por dos semanas,1.0,0.0,0.0,1.0
dónde se quedará,cartagena ,0.0,0.0,0.0,1.0
dónde se quedará,no lo había pensado,0.0,0.0,0.0,1.0
dónde se quedará,con mis amigos,0.0,0.0,0.0,0.0
dónde se quedará,en mi casa,0.0,0.0,0.0,0.0
dónde se quedará,creo que estaré en la casa de un familiar ,0.0,0.0,0.0,0.0
dónde se quedará,no conozco esa estancia que me menciona,0.0,0.0,0.0,1.0
dónde se quedará,no me dijeron a la oficina,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,en un hotel del centro,0.0,0.0,0.0,0.0
dónde se quedará,ire de aqui a alla no se,1.0,0.0,0.0,1.0
dónde se quedará,en colombia,1.0,0.0,0.0,1.0
dónde se quedará,estoy buscando lugar,0.0,0.0,0.0,1.0
dónde se quedará,estare en mi cuarto,1.0,0.0,0.0,1.0
dónde se quedará,no me gusta el chocolate,0.0,0.0,0.0,1.0
dónde se quedará,en barranquilla bogotá y cartagena,0.0,0.0,0.0,1.0
dónde se quedará,con unos conocidos,0.0,0.0,0.0,0.0
dónde se quedará,en casa de alguien,0.0,0.0,0.0,1.0
dónde se quedará,en la casa de mi familia,0.0,0.0,0.0,0.0
dónde se quedará,quien sabe con mi tio quizas,1.0,0.0,0.0,0.0
dónde se quedará,en un hotel ,0.0,0.0,0.0,0.0
dónde se quedará,en casa,0.0,0.0,0.0,0.0
dónde se quedará,en distintos lugares,0.0,0.0,0.0,1.0
dónde se quedará,en barranquilla,0.0,0.0,0.0,1.0
dónde se quedará,por ahí,0.0,0.0,0.0,1.0
dónde se quedará,en medellín,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré emocionado,0.0,0.0,0.0,1.0
dónde se quedará,aquí,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,voy a ver donde me quedo,1.0,0.0,0.0,1.0
dónde se quedará,soy alemana,0.0,0.0,0.0,1.0
dónde se quedará,un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en medellin,1.0,0.0,0.0,1.0
dónde se quedará,en barranquila,0.0,0.0,0.0,1.0
dónde se quedará,no se aún ,0.0,0.0,0.0,1.0
dónde se quedará,barranquilla y cartagena ,0.0,0.0,0.0,1.0
dónde se quedará,me quedo quieto ,0.0,0.0,0.0,1.0
dónde se quedará,en tia hogar,1.0,0.0,0.0,0.0
dónde se quedará,3 semanas,0.0,0.0,0.0,1.0
dónde se quedará,el partido de ha quedado con 0  0,1.0,0.0,0.0,1.0
dónde se quedará,quedaré con los compañeros de trabajo,1.0,0.0,0.0,1.0
dónde se quedará,en colombia sí,0.0,0.0,0.0,1.0
dónde se quedará,voy a viajar en auto ,0.0,0.0,0.0,1.0
dónde se quedará,barranquilla y cartagena,0.0,0.0,0.0,1.0
dónde se quedará,los museos,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel ,0.0,0.0,0.0,0.0
dónde se quedará,en varios lugares,0.0,0.0,0.0,1.0
dónde se quedará,por alli mas alla del cero,1.0,0.0,0.0,1.0
dónde se quedará,no pienso quedarme en colombia regresaré a casa en eeuu,0.0,0.0,0.0,1.0
dónde se quedará,no no me quedaré en una estancia me quedaré en una casa en el centro de bogota,1.0,0.0,0.0,0.0
dónde se quedará,no tengo un lugar donde quedarme,0.0,0.0,0.0,1.0
dónde se quedará,en la oficina ,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel que recuerdo está cerca del centro ,0.0,0.0,0.0,1.0
dónde se quedará,quedé con mis familiares de visitarles aprovechando el viaje,1.0,0.0,0.0,0.0
dónde se quedará,voy a un restaurante ,0.0,0.0,0.0,1.0
dónde se quedará,en la calle,0.0,0.0,0.0,1.0
dónde se quedará,con gente,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,aquì,1.0,0.0,0.0,1.0
dónde se quedará,no estoy seguro todavía tal vez vaya a un hotel,0.0,0.0,0.0,0.0
dónde se quedará,el destino decide,0.0,0.0,0.0,1.0
dónde se quedará,pienso fuera de colombia desde el aeropuerto internacional el doroda,0.0,0.0,0.0,1.0
dónde se quedará,hotel,0.0,0.0,0.0,0.0
dónde se quedará,en la cama,0.0,0.0,0.0,1.0
dónde se quedará,con unos amigos en el país,0.0,0.0,0.0,0.0
dónde se quedará,donde me coja la noche,0.0,0.0,0.0,1.0
dónde se quedará,en la cafetería,0.0,0.0,0.0,1.0
dónde se quedará,a la parada,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en el aeropuerto de bogotá ,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel pero no recuerdo el nombre ,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel y en mis parentes,1.0,1.0,0.0,0.0
dónde se quedará,no lo se tengo que decidir,1.0,0.0,0.0,1.0
dónde se quedará,con mis amigas,0.0,0.0,0.0,0.0
dónde se quedará,me quedaré aquí en colombia,1.0,0.0,0.0,1.0
dónde se quedará,en barranquilla y cartagena,0.0,0.0,0.0,1.0
dónde se quedará,en casa de mis padres,0.0,0.0,0.0,0.0
dónde se quedará,es mi hermano,0.0,1.0,0.0,1.0
dónde se quedará,estaré en tres ciudades,0.0,0.0,0.0,1.0
dónde se quedará,en cartagena,0.0,0.0,0.0,1.0
dónde se quedará,lejo,1.0,0.0,0.0,1.0
dónde se quedará,no le interesa ,0.0,0.0,0.0,1.0
dónde se quedará,en colombia obviamente,0.0,0.0,0.0,1.0
dónde se quedará,con familia ,0.0,0.0,0.0,0.0
dónde se quedará,restaurante,0.0,0.0,0.0,1.0
dónde se quedará,me encanta leer en mi coche con les golemos,0.0,0.0,0.0,1.0
dónde se quedará,quedaré con mis amigos en la plaza principal,0.0,0.0,0.0,0.0
dónde se quedará,estoy confundido,0.0,0.0,0.0,1.0
dónde se quedará,me quedare dos semanas en colombia,1.0,0.0,0.0,1.0
dónde se quedará,donde se me dé la gana,0.0,0.0,0.0,1.0
dónde se quedará,conocí algunas estancias durante mi visita a argentina,0.0,0.0,0.0,1.0
dónde se quedará,mé quedaré en las instalaciones de la fuerza aérea de los estados unidos y com mi familia,1.0,0.0,0.0,0.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,no voy a quedarme inmóvil voy a mover de vez en cuando,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en la ciudad en la que esté,0.0,0.0,0.0,1.0
dónde se quedará,en casa de mi primo,0.0,0.0,0.0,0.0
dónde se quedará,en varios lugares,0.0,0.0,0.0,1.0
dónde se quedará,adónde puedo,1.0,0.0,0.0,1.0
dónde se quedará,tengo un coche ,0.0,0.0,0.0,1.0
dónde se quedará,en colombia ,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré en bogotá ,0.0,0.0,0.0,1.0
dónde se quedará,soy de polonia,0.0,0.0,0.0,1.0
dónde se quedará,en casa de mi amigo josé,0.0,0.0,0.0,0.0
dónde se quedará,no lo sé todavía probablemente en un coche,0.0,0.0,0.0,1.0
dónde se quedará,en america del sur,1.0,0.0,0.0,1.0
dónde se quedará,no tengo estancia o finca en colombia,0.0,0.0,0.0,1.0
dónde se quedará,no estoy en una misión,0.0,0.0,0.0,1.0
dónde se quedará,fuera de bogota,1.0,0.0,0.0,1.0
dónde se quedará,en colombia ,0.0,0.0,0.0,0.0
dónde se quedará,no tengo familia en colombia,0.0,0.0,0.0,1.0
dónde se quedará,quedaré con mi familia,1.0,0.0,0.0,0.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,me gusta los perros ,1.0,1.0,0.0,0.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,es privado,0.0,0.0,0.0,1.0
dónde se quedará,no sé todavia creo que en casa de un amigo,0.0,0.0,0.0,0.0
dónde se quedará,voy a comprar una casa,0.0,0.0,0.0,0.0
dónde se quedará,en un restaurante,0.0,0.0,0.0,1.0
dónde se quedará,aquí en la ciudad ,0.0,0.0,0.0,1.0
dónde se quedará,en la capacitación,0.0,0.0,0.0,1.0
dónde se quedará,me quedare quieto,1.0,0.0,0.0,1.0
dónde se quedará,tengo un poco de hambre si,1.0,0.0,0.0,1.0
dónde se quedará,en casa de narcotraficantes,0.0,0.0,0.0,1.0
dónde se quedará,dos semanas,0.0,0.0,0.0,1.0
dónde se quedará,en un airbnb,0.0,0.0,0.0,0.0
dónde se quedará,en un hostel en el centro,1.0,0.0,0.0,0.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel que no se como se llama,0.0,0.0,0.0,1.0
dónde se quedará,en bogotá barranquilla y cartagena,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré aqui en colombia,1.0,0.0,0.0,1.0
dónde se quedará,espero no quedar morir durante mi estancia,0.0,0.0,0.0,1.0
dónde se quedará,casa de tu abuela,0.0,0.0,0.0,1.0
dónde se quedará,viajaré en metro y bus si es posible,0.0,0.0,0.0,1.0
dónde se quedará,estaremos dos semanas de viaje,0.0,0.0,0.0,1.0
dónde se quedará,barranquilla y cartagena,0.0,0.0,0.0,1.0
dónde se quedará,voy a quedarme en el calle,0.0,1.0,0.0,1.0
dónde se quedará,me quedare dentro del país,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré cada día un rato para ver el atardecer,0.0,0.0,0.0,0.0
dónde se quedará,con mi familia,0.0,0.0,0.0,0.0
dónde se quedará,quedaré con unos amigos,1.0,1.0,0.0,0.0
dónde se quedará,me quedaré en la estancia de la planta de arriba de la casa de mis padres,0.0,0.0,0.0,0.0
dónde se quedará,en la casa donde crecí y viví desde pequeño,0.0,0.0,0.0,1.0
dónde se quedará,no estaré un par de semana y volveré a estados unidos no planeo quedarme en colombia,0.0,1.0,0.0,1.0
dónde se quedará,en un banco,0.0,0.0,0.0,1.0
dónde se quedará,he alquilado un coche,0.0,0.0,0.0,1.0
dónde se quedará,en cualquier sitio,0.0,0.0,0.0,1.0
dónde se quedará,cuál es su nombre,0.0,0.0,0.0,1.0
dónde se quedará,bogotá,0.0,0.0,0.0,1.0
dónde se quedará,aún no lo sé,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré 2 semanas,0.0,0.0,0.0,1.0
dónde se quedará,en algún sitio ,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en una habitación,0.0,0.0,0.0,1.0
dónde se quedará,en bogotá,0.0,0.0,0.0,1.0
dónde se quedará,en algun lugar,1.0,0.0,0.0,1.0
dónde se quedará,estaré en casa y tal vez iré a ver algún museo,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,aqui,1.0,0.0,0.0,1.0
dónde se quedará,visitaré barranquilla y cartagena,0.0,0.0,0.0,1.0
dónde se quedará,en algún hotel,0.0,0.0,0.0,0.0
dónde se quedará,si estoy en colombia,1.0,0.0,0.0,1.0
dónde se quedará,en un hotel supongo,0.0,0.0,0.0,1.0
dónde se quedará,gracias,0.0,0.0,0.0,1.0
dónde se quedará,por la ciudad,0.0,0.0,0.0,1.0
dónde se quedará,en el suelo,0.0,0.0,0.0,1.0
dónde se quedará,en hotel,0.0,0.0,0.0,0.0
dónde se quedará,no voy a quedar con nadie,1.0,0.0,0.0,1.0
dónde se quedará,por la ciudad,0.0,0.0,0.0,1.0
